,Title,CharName,Role,MainCouple,ActorName,Gender,Image
1027,Are You Human Too?,Oh Ro Ra,Main Role,No,Kim Sung Ryung,Female,https://i.mydramalist.com/E8Bolc.jpg
1028,Queen of Ambition,Baek Do Kyung,Main Role,No,Kim Sung Ryung,Female,https://i.mydramalist.com/E8Bolc.jpg
1029,Jang Ok Jung,Jang Ok Jung ,Main Role,Yes,Kim Tae Hee,Female,https://i.mydramalist.com/2JoxW_5c.jpg
1030,My Princess,Lee Seol,Main Role,Yes,Kim Tae Hee,Female,https://i.mydramalist.com/2JoxW_5c.jpg
1031,"Hi Bye, Mama!",Cha Yu Ri,Main Role,Yes,Kim Tae Hee,Female,https://i.mydramalist.com/2JoxW_5c.jpg
1032,Yong Pal,Han Yeo Jin,Main Role,Yes,Kim Tae Hee,Female,https://i.mydramalist.com/2JoxW_5c.jpg
1033,My Love Eun Dong,Choi Jae Ho,Support Role,No,Kim Tae Hoon,Male,https://i.mydramalist.com/Z4m8Yc.jpg
1034,Mr. Sunshine,Go Ae Shin,Main Role,Yes,Kim Tae Ri,Female,https://i.mydramalist.com/1ALB6_5c.jpg
1035,"That Winter, The Wind Blows",Jo Moo Chul [Gangster],Support Role,No,Kim Tae Woo,Male,https://i.mydramalist.com/kKezO_5c.jpg
1036,The Tale of Nokdu,Heo Yoon [Prime Minister],Support Role,No,Kim Tae Woo,Male,https://i.mydramalist.com/kKezO_5c.jpg
1037,Mr. Queen,Kim Jwa Geun [Grand Queen Dowager's brother],Support Role,No,Kim Tae Woo,Male,https://i.mydramalist.com/kKezO_5c.jpg
1038,Romance is a Bonus Book,CEO Kim Jae Min [President of Gyeoroo],Support Role,No,Kim Tae Woo,Male,https://i.mydramalist.com/kKezO_5c.jpg
1039,Clean With Passion For Now,Gil Gong Tae [Oh Sol's father],Support Role,No,Kim Won Hae,Male,https://i.mydramalist.com/wlXA8c.jpg
1040,Black,Na Gwang Gyun,Support Role,No,Kim Won Hae,Male,https://i.mydramalist.com/wlXA8c.jpg
1041,Drinking Solo,Diretor da Academia Kim Won Hae,Support Role,No,Kim Won Hae,Male,https://i.mydramalist.com/wlXA8c.jpg
1042,Melting Me Softly,Ma Dong Shik [Dong Chan's younger brother] | Ma Pil Go [Dong Chan's father] (Ep. 2),Support Role,No,Kim Won Hae,Male,https://i.mydramalist.com/wlXA8c.jpg
1043,Queen In Hyun's Man,Officer Hong,Support Role,No,Kim Won Hae,Male,https://i.mydramalist.com/wlXA8c.jpg
1044,The Heirs,Choi Young Do,Main Role,No,Kim Woo Bin,Male,https://i.mydramalist.com/RbYgo_5c.jpg
1045,Uncontrollably Fond,Shin Joon Yeong,Main Role,Yes,Kim Woo Bin,Male,https://i.mydramalist.com/RbYgo_5c.jpg
1046,Eulachacha Waikiki 2,Cha Yoo Ri,Main Role,No,Kim Ye Won,Female,https://i.mydramalist.com/RJRQEc.jpg
1047,Revolutionary Love,Ha Yeon Hee [Baek Jun's best friend],Support Role,No,Kim Ye Won,Female,https://i.mydramalist.com/RJRQEc.jpg
1048,Suspicious Partner,Na Ji Hae,Support Role,No,Kim Ye Won,Female,https://i.mydramalist.com/RJRQEc.jpg
1049,Who Are You,Jang Hee Bin,Support Role,No,Kim Ye Won,Female,https://i.mydramalist.com/RJRQEc.jpg
1050,Rich Man,Min Tae Ra ,Support Role,No,Kim Ye Won,Female,https://i.mydramalist.com/RJRQEc.jpg
1051,My Strange Hero,Im Se Kyung [Se Ho's mother],Support Role,No,Kim Yeo Jin,Female,https://i.mydramalist.com/xKjpEc.jpg
1052,Angel Eyes,Yoo Jung Hwa [Dong Joo's mom],Support Role,No,Kim Yeo Jin,Female,https://i.mydramalist.com/xKjpEc.jpg
1053,My Country: The New Age,Lee Sung Gye [Bang Won's father],Main Role,No,Kim Yeong Cheol,Male,https://i.mydramalist.com/doZz5c.jpg
1054,The Princess's Man,Prince Su Yang,Main Role,No,Kim Yeong Cheol,Male,https://i.mydramalist.com/doZz5c.jpg
1055,My Father is Strange,Byun Han Soo / Lee Yoon Suk,Main Role,Yes,Kim Yeong Cheol,Male,https://i.mydramalist.com/doZz5c.jpg
1056,A Love So Beautiful,Cha Heon,Main Role,Yes,Kim Yo Han,Male,https://i.mydramalist.com/Erl6Oc.jpg
1057,Arang and the Magistrate,Nobleman Choi,Main Role,No,Kim Yong Gun,Male,https://i.mydramalist.com/XbznXc.jpg
1058,Marriage Contract,Han Sung Gook [Ji Hoon's father],Support Role,No,Kim Yong Gun,Male,https://i.mydramalist.com/XbznXc.jpg
1059,Tale of the Nine-Tailed,Ki Yoo Ri,Support Role,No,Kim Yong Ji,Female,https://i.mydramalist.com/QrRmg_5c.jpg
1060,Oh! My Lady,Sung Ye Eun [Sung Min Woo's daughter],Support Role,No,Kim Yoo Bin,Female,https://i.mydramalist.com/K7WDXc.jpg
1061,Backstreet Rookie,Jung Saet Byul,Main Role,Yes,Kim Yoo Jung,Female,https://i.mydramalist.com/XzDjX_5c.jpg
1062,Love in the Moonlight,Hong Ra On / Hong Sam Nom,Main Role,Yes,Kim Yoo Jung,Female,https://i.mydramalist.com/XzDjX_5c.jpg
1063,Clean With Passion For Now,Gil Oh Sol,Main Role,Yes,Kim Yoo Jung,Female,https://i.mydramalist.com/XzDjX_5c.jpg
1064,Moon Embracing the Sun,Heo Yun Woo [Young],Support Role,No,Kim Yoo Jung,Female,https://i.mydramalist.com/XzDjX_5c.jpg
1065,Cruel City,"""Madam Lee"" / Lee Jin Sook",Main Role,No,Kim Yoo Mi,Female,https://i.mydramalist.com/4g6AJc.jpg
1066,Romance is a Bonus Book,Go Yoo Sun [Director of Gyeoroo],Support Role,No,Kim Yoo Mi,Female,https://i.mydramalist.com/4g6AJc.jpg
1067,The Master's Sun,Tae Yi Ryung,Main Role,No,Kim Yoo Ri,Female,https://i.mydramalist.com/XNLkd_5c.jpg
1068,Cheongdamdong Alice,Shin In Hwa,Support Role,No,Kim Yoo Ri,Female,https://i.mydramalist.com/XNLkd_5c.jpg
1069,My Love Eun Dong,Jo Se Ryung,Support Role,No,Kim Yoo Ri,Female,https://i.mydramalist.com/XNLkd_5c.jpg
1070,Stars Falling From the Sky,Jin No Rang,Support Role,No,Kim Yoo Ri,Female,https://i.mydramalist.com/MBD16c.jpg
1071,"Kill Me, Heal Me",Han Chae Yun,Main Role,No,Kim Yoo Ri,Female,https://i.mydramalist.com/XNLkd_5c.jpg
1072,Flower Boy Next Door,Seo Young,Support Role,No,Kim Yoon Hye,Female,https://i.mydramalist.com/R4zjz_5c.jpg
1073,The Third Charm,Min Se Eun [Detective] ,Support Role,No,Kim Yoon Hye,Female,https://i.mydramalist.com/R4zjz_5c.jpg
1074,"Kill Me, Heal Me",Seo Tae Im [Do Hyun's grandmother],Support Role,No,Kim Young Ae,Female,https://i.mydramalist.com/1LRNyc.jpg
1075,Extraordinary You,Oh Nam Joo,Main Role,No,Kim Young Dae,Male,https://i.mydramalist.com/Xzrrg_5c.jpg
1076,"Cheat On Me, If You Can",Cha Soo Ho,Main Role,No,Kim Young Dae,Male,https://i.mydramalist.com/Xzrrg_5c.jpg
1077,Love Revolution,Lee Kyung Woo,Main Role,No,Kim Young Hoon,Male,https://i.mydramalist.com/jAoQ8c.jpg
1078,Pinocchio,Seo Beom Jo,Main Role,No,Kim Young Kwang,Male,https://i.mydramalist.com/QNxJQc.jpg
1079,Go Ho's Starry Night,Kang Tae Ho / Park Kwang Soo,Main Role,Yes,Kim Young Kwang,Male,https://i.mydramalist.com/QNxJQc.jpg
1080,D-Day,Dr. Lee Hae Sung,Main Role,Yes,Kim Young Kwang,Male,https://i.mydramalist.com/QNxJQc.jpg
1081,The Secret Life of My Secretary,Do Min Ik,Main Role,Yes,Kim Young Kwang,Male,https://i.mydramalist.com/QNxJQc.jpg
1082,Plus Nine Boys,Kang Jin Goo,Main Role,Yes,Kim Young Kwang,Male,https://i.mydramalist.com/QNxJQc.jpg
1083,Private Lives,Kim Jae Wook / Edward Kim,Main Role,No,Kim Young Min,Male,https://i.mydramalist.com/pgZJV_5c.jpg
1084,The World of the Married,Son Je Hyuk [Ye Rim's husband],Support Role,No,Kim Young Min,Male,https://i.mydramalist.com/pgZJV_5c.jpg
1085,K-POP - The Ultimate Audition,[Ji Woo's grandmother],Support Role,No,Kim Young Ok,Female,https://i.mydramalist.com/QpRzAc.jpg
1086,Witch's Love,Maeng Ye Soon [Cho Hong's aunt],Main Role,No,Kim Young Ok,Female,https://i.mydramalist.com/QpRzAc.jpg
1087,You Are The Best!,Choi Yun Ah,Support Role,No,Kim Yun Seo,Female,https://i.mydramalist.com/V44Nzc.jpg
1088,Love Revolution,Kim Byung Hoon,Support Role,No,Ko Chan Bin,Male,https://i.mydramalist.com/dWzo5_5c.jpg
1089,Encounter,Nam Myung Shik [Soo Hyun's driver],Support Role,No,Ko Chang Seok,Male,https://i.mydramalist.com/e36zdc.jpg
1090,To My Star,Kim Hyung Ki,Support Role,No,Kong Jae Hyun,Male,https://i.mydramalist.com/kRmj8_5c.jpg
1091,Was It Love?,Oh Yeon Woo,Main Role,No,Koo Ja Sung,Male,https://i.mydramalist.com/vnmKgc.jpg
1092,The Secret Life of My Secretary,Ki Dae Joo,Main Role,No,Koo Ja Sung,Male,https://i.mydramalist.com/vnmKgc.jpg
1093,My Lovely Girl,Yoon Se Na,Main Role,Yes,Krystal,Female,https://i.mydramalist.com/eoQQdc.jpg
1094,Prison Playbook,Kim Ji Ho [Je Hyuk's ex-girlfriend],Support Role,No,Krystal,Female,https://i.mydramalist.com/eoQQdc.jpg
1095,The Bride of Habaek,Mu Ra / He Ra,Main Role,No,Krystal,Female,https://i.mydramalist.com/eoQQdc.jpg
1096,My Strange Hero,Oh Se Ho,Main Role,No,Kwak Dong Yeon,Male,https://i.mydramalist.com/v8O2B_5c.jpg
1097,Modern Farmer,Han Gi Joon,Main Role,No,Kwak Dong Yeon,Male,https://i.mydramalist.com/v8O2B_5c.jpg
1098,Radio Romance,Jason,Support Role,No,Kwak Dong Yeon,Male,https://i.mydramalist.com/v8O2B_5c.jpg
1099,Love in the Moonlight,Kim Byung Yeon,Main Role,No,Kwak Dong Yeon,Male,https://i.mydramalist.com/v8O2B_5c.jpg
1100,My ID Is Gangnam Beauty,Yeon Woo Young,Main Role,No,Kwak Dong Yeon,Male,https://i.mydramalist.com/v8O2B_5c.jpg
1101,Chicago Typewriter,Baek Tae Min | Heo Young Min,Main Role,No,Kwak Shi Yang,Male,https://i.mydramalist.com/2gqNPc.jpg
1102,Oh My Ghostess,"Seo Jun / ""Cordon"" [Cook]",Support Role,No,Kwak Shi Yang,Male,https://i.mydramalist.com/2gqNPc.jpg
1103,Mirror of the Witch,Poong Yeon,Support Role,No,Kwak Shi Yang,Male,https://i.mydramalist.com/2gqNPc.jpg
1104,Lie After Lie,Kim Yeon Joon,Main Role,No,Kwon Hwa Woon,Male,https://i.mydramalist.com/QQKnQ_5c.jpg
1105,Doctor John,Heo Joon [4th year Resident],Support Role,No,Kwon Hwa Woon,Male,https://i.mydramalist.com/QQKnQ_5c.jpg
1106,Love Rain,Lee Dong Wook [2012],Support Role,No,Kwon In Ha,Male,https://i.mydramalist.com/qw5xDc.jpg
1107,Suspicious Partner,Cha Yoo Jung,Main Role,No,Kwon Na Ra,Female,https://i.mydramalist.com/r7OD7_5c.jpg
1108,Itaewon Class,Oh Soo Ah,Main Role,No,Kwon Na Ra,Female,https://i.mydramalist.com/r7OD7_5c.jpg
1109,Your Honor,Joo Eun Yeok,Main Role,No,Kwon Na Ra,Female,https://i.mydramalist.com/r7OD7_5c.jpg
1110,Arang and the Magistrate,Dol Soe,Main Role,No,Kwon Oh Jung,Male,https://i.mydramalist.com/ONXxPc.jpg
1111,Queen of Ambition,Ha Ryu / Cha Jae Woong,Main Role,Yes,Kwon Sang Woo,Male,https://i.mydramalist.com/eogkWc.jpg
1112,Record of Youth,Kim Jin Woo [Hye Joon & Hae Hyo's friend],Main Role,No,Kwon Soo Hyun,Male,https://i.mydramalist.com/pOqqBc.jpg
1113,Abyss,Seo Ji Wook / Oh Tae Jin [Prosecutor],Support Role,No,Kwon Soo Hyun,Male,https://i.mydramalist.com/pOqqBc.jpg
1114,One More Happy Ending,Dr. Goo Hae Jun,Main Role,No,Kwon Yool,Male,https://i.mydramalist.com/w3V08_5c.jpg
1115,"Bring It On, Ghost",Joo Hye Sung,Main Role,No,Kwon Yool,Male,https://i.mydramalist.com/w3V08_5c.jpg
1116,Go Ho's Starry Night,Go Ho,Main Role,Yes,Kwon Yu Ri,Female,https://i.mydramalist.com/xQpp0c.jpg
1117,"That Winter, The Wind Blows",Moon Hee Joo [Soo's first love],Support Role,No,Kyung Soo Jin,Female,https://i.mydramalist.com/eP608_5c.jpg
1118,Plus Nine Boys,Ma Se Yeong,Main Role,No,Kyung Soo Jin,Female,https://i.mydramalist.com/eP608_5c.jpg
1119,Secret Love Affair,Park Da Mi,Support Role,No,Kyung Soo Jin,Female,https://i.mydramalist.com/eP608_5c.jpg
1120,Weightlifting Fairy Kim Bok Joo,Song Shi Ho,Main Role,No,Kyung Soo Jin,Female,https://i.mydramalist.com/eP608_5c.jpg
1121,Mr. Heart,Hyo Ri,Support Role,No,Lara,Female,https://i.mydramalist.com/B0615c.jpg
1122,A Piece of Your Mind,Moon Soon Ho,Main Role,No,Lee  Ha Na ,Female,https://i.mydramalist.com/4k3prc.jpg
1123,High School King of Savvy,Jung Soo Young,Main Role,Yes,Lee  Ha Na ,Female,https://i.mydramalist.com/4k3prc.jpg
1124,Warm and Cozy,Gong Jeong Bae,Support Role,No,Lee  Han Wi,Male,https://i.mydramalist.com/xmLPNc.jpg
1125,The Lover,Lee Jun Jae {Room 709},Main Role,No,Lee  Jae Joon,Male,https://i.mydramalist.com/EQrp5_5c.jpg
1126,Orange Marmalade,Han Shi Hoo,Main Role,No,Lee  Jong Hyun,Male,https://i.mydramalist.com/XbX8wc.jpg
1127,Girls' Generation 1979,Joo Young Chun,Main Role,No,Lee  Jong Hyun,Male,https://i.mydramalist.com/XbX8wc.jpg
1128,My Only Love Song,On Dal,Main Role,Yes,Lee  Jong Hyun,Male,https://i.mydramalist.com/XbX8wc.jpg
1129,The Undateables,Soo Ji,Support Role,No,Lee  Joo Yeon,Female,https://i.mydramalist.com/pzwjb_5c.jpg
1130,Devilish Joy,Lee Ha Im,Main Role,No,Lee  Joo Yeon,Female,https://i.mydramalist.com/pzwjb_5c.jpg
1131,When My Love Blooms,Yoon Ji Soo [Present],Main Role,Yes,Lee Bo Young,Female,https://i.mydramalist.com/0d7YO_5c.jpg
1132,I Hear Your Voice,Jang Hye Sung,Main Role,Yes,Lee Bo Young,Female,https://i.mydramalist.com/0d7YO_5c.jpg
1133,Time Slip Dr. Jin,Lee Ha Eung,Main Role,Yes,Lee Bum Soo,Male,https://i.mydramalist.com/AJrB8c.jpg
1134,Prime Minister and I,Kwon Yul,Main Role,Yes,Lee Bum Soo,Male,https://i.mydramalist.com/AJrB8c.jpg
1135,Mr. Sunshine,Choi Yoo Jin / Eugene Choi,Main Role,Yes,Lee Byung Hun,Male,https://i.mydramalist.com/Erx2Qc.jpg
1136,The Boy Next Door,[Landlord],Support Role,No,Lee Byung Joon,Male,https://i.mydramalist.com/1gyLQc.jpg
1137,A Poem a Day,Kim Yoon Joo [Physical therapist],Support Role,No,Lee Chae Young,Female,https://i.mydramalist.com/ABZdZc.jpg
1138,When A Man's in Love,Koo Yong Kap,Support Role,No,Lee Chang Hoon,Male,https://i.mydramalist.com/yEYqdc.jpg
1139,7 First Kisses,Min Soo Jin,Main Role,Yes,Lee Cho Hee,Female,https://i.mydramalist.com/jYN6d_5c.jpg
1140,My Only Love Song,[Movie Director / Magistrate],Support Role,No,Lee Chul Min,Male,https://i.mydramalist.com/ZB64Y_5c.jpg
1141,Dating Agency: Cyrano,Cha Seung Pyo,Main Role,No,Lee Chun Hee,Male,https://i.mydramalist.com/B3YD7c.jpg
1142,Flower Boy Ramen Shop,Yang Eun Bi,Main Role,Yes,Lee Chung Ah,Female,https://i.mydramalist.com/0ldqK_5c.jpg
1143,Lucky Romance,Han Sul Hee / Amy,Main Role,No,Lee Chung Ah,Female,https://i.mydramalist.com/0ldqK_5c.jpg
1144,Chuno,Un Nyun / Kim Hye Won,Main Role,Yes,Lee Da Hae,Female,https://i.mydramalist.com/0AweOc.jpg
1145,Hotel King,Ah Mo Ne,Main Role,Yes,Lee Da Hae,Female,https://i.mydramalist.com/0AweOc.jpg
1146,The Beauty Inside,Kang Sa Ra,Main Role,No,Lee Da Hee,Female,https://i.mydramalist.com/Xyp0q_5c.jpg
1147,Search: WWW,"Cha Hyun / ""Scarlett""",Main Role,Yes,Lee Da Hee,Female,https://i.mydramalist.com/Xyp0q_5c.jpg
1148,Secret,Shin Se Yeon ,Main Role,No,Lee Da Hee,Female,https://i.mydramalist.com/Xyp0q_5c.jpg
1149,I Hear Your Voice,Seo Do Yeon,Main Role,No,Lee Da Hee,Female,https://i.mydramalist.com/Xyp0q_5c.jpg
1150,My Golden Life,Choi Seo Hyun [Do Kyung's sister],Support Role,No,Lee Da In,Female,https://i.mydramalist.com/Zvbr8c.jpg
1151,Twenty Years Old,Kim Hye Rim,Main Role,Yes,Lee Da In,Female,https://i.mydramalist.com/Zvbr8c.jpg
1152,Lawless Lawyer,Woo Hyung Man,Support Role,No,Lee Dae Yeon,Male,https://i.mydramalist.com/EDVApc.jpg
1153,"Bring It On, Ghost",Kim In Rang,Support Role,No,Lee David,Male,https://i.mydramalist.com/2D8N7c.jpg
1154,Secret,Chairman Jo Han Il,Support Role,No,Lee Deok Hwa,Male,https://i.mydramalist.com/R3KXEc.jpg
1155,Hotel King,Lee Joong Goo,Main Role,No,Lee Deok Hwa,Male,https://i.mydramalist.com/R3KXEc.jpg
1156,18 Again,Hong Dae Young [18 years old] / Go Woo Young,Main Role,No,Lee Do Hyun,Male,https://i.mydramalist.com/kK37O_5c.jpg
1157,Arthdal Chronicles Part 1: The Children of Prophecy,Ah Sa Ron,Support Role,No,Lee Do Kyung,Male,https://i.mydramalist.com/QPEvg_5c.jpg
1158,Let's Eat,Oh Do Yeon [Attorney],Support Role,No,Lee Do Yeon,Female,https://i.mydramalist.com/rzZ0y_5c.jpg
1159,Angel's Last Mission: Love,Ji Kang Woo,Main Role,No,Lee Dong Gun,Male,https://i.mydramalist.com/4DVY1c.jpg
1160,Where Stars Land,Seo In Woo,Main Role,No,Lee Dong Gun,Male,https://i.mydramalist.com/4DVY1c.jpg
1161,Marry Him If You Dare,Kim Shin,Main Role,Yes,Lee Dong Gun,Male,https://i.mydramalist.com/4DVY1c.jpg
1162,Queen for Seven Days,Yi Yoong / King Yeon Sang Un,Main Role,No,Lee Dong Gun,Male,https://i.mydramalist.com/4DVY1c.jpg
1163,Panda and Hedgehog,Go Seung Ji,Main Role,Yes,Lee Dong Hae,Male,https://i.mydramalist.com/AYKbgc.jpg
1164,Reply 1988,Ryu Dong Ryong,Main Role,No,Lee Dong Hwi,Male,https://i.mydramalist.com/jb0yw_5c.jpg
1165,Radiant Office,Do Ki Taek,Main Role,No,Lee Dong Hwi,Male,https://i.mydramalist.com/jb0yw_5c.jpg
1166,Touch Your Heart,Kwon Jung Rok,Main Role,Yes,Lee Dong Wook,Male,https://i.mydramalist.com/Zvejqc.jpg
1167,Wild Romance, Park Moo Yeol,Main Role,Yes,Lee Dong Wook,Male,https://i.mydramalist.com/Zvejqc.jpg
1168,Scent of a Woman,Kang Ji Wook,Main Role,Yes,Lee Dong Wook,Male,https://i.mydramalist.com/Zvejqc.jpg
1169,Goblin,Grim Reaper,Main Role,No,Lee Dong Wook,Male,https://i.mydramalist.com/Zvejqc.jpg
1170,Hotel King,Cha Jae Wan / Hyun Woo,Main Role,Yes,Lee Dong Wook,Male,https://i.mydramalist.com/Zvejqc.jpg
1171,Tale of the Nine-Tailed,Lee Yeon | [Mountain Spirit of Baekdudaegan],Main Role,Yes,Lee Dong Wook,Male,https://i.mydramalist.com/Zvejqc.jpg
1172,Goblin,[Samshin Lady],Support Role,No,Lee El,Female,https://i.mydramalist.com/Xvo2dc.jpg
1173,Black,Yoon Soo Wan/Kim Sun Young,Support Role,No,Lee El,Female,https://i.mydramalist.com/Xvo2dc.jpg
1174,A Korean Odyssey,Ma Ji Yeong [Ma Wang's secretary],Support Role,No,Lee El,Female,https://i.mydramalist.com/Xvo2dc.jpg
1175,Miss Hammurabi,Lee Do Yeon,Support Role,No,Lee Elijah,Female,https://i.mydramalist.com/WedeX_5c.jpg
1176,The Last Empress,Min Yu Ra,Main Role,No,Lee Elijah,Female,https://i.mydramalist.com/WedeX_5c.jpg
1177,Twenty Years Old,Lee Ki Kwang,Main Role,Yes,Lee Gi Kwang,Male,https://i.mydramalist.com/E3PxW_5c.jpg
1178,"Me too, Flower!",Jo Ma Roo,Support Role,No,Lee Gi Kwang,Male,https://i.mydramalist.com/E3PxW_5c.jpg
1179,Modern Farmer,Kang Yoon Hee,Main Role,Yes,Lee Ha Nee,Female,https://i.mydramalist.com/4BEOr_5c.jpg
1180,Rebel: Thief Who Stole the People,Jang Nok Soo,Main Role,No,Lee Ha Nee,Female,https://i.mydramalist.com/4BEOr_5c.jpg
1181,"Please Come Back, Mister",Song Yi Yeon [Jae Gook's ex-wife],Main Role,No,Lee Ha Nee,Female,https://i.mydramalist.com/4BEOr_5c.jpg
1182,Pasta,Oh Sae Young,Main Role,No,Lee Ha Nee,Female,https://i.mydramalist.com/4BEOr_5c.jpg
1183,Something About 1 Percent,Lee Soo Jung,Support Role,No,Lee Hae In,Female,https://i.mydramalist.com/Az3O8c.jpg
1184,My Secret Romance,Jang Eun Bi,Support Role,No,Lee Hae In,Female,https://i.mydramalist.com/Az3O8c.jpg
1185,The Greatest Love,Jenny,Support Role,No,Lee Hee Jin,Female,https://i.mydramalist.com/rqkgDc.jpg
1186,The Legend of the Blue Sea,Jo Nam Doo,Support Role,No,Lee Hee Joon,Male,https://i.mydramalist.com/XvW1wc.jpg
1187,Protect the Boss,Yang Ha Yeong,Support Role,No,Lee Hee Won,Female,https://i.mydramalist.com/d0erWc.jpg
1188,Modern Farmer,Lee Min Ki,Main Role,Yes,Lee Hong Ki,Male,https://i.mydramalist.com/qw6Rzc.jpg
1189,A Korean Odyssey,Jeo Pal Kye / P.K.,Main Role,No,Lee Hong Ki,Male,https://i.mydramalist.com/qw6Rzc.jpg
1190,Bride of the Century,Choi Kang Joo,Main Role,Yes,Lee Hong Ki,Male,https://i.mydramalist.com/qw6Rzc.jpg
1191,Something in the Rain,Gong Cheol Goo [Team Manager],Support Role,No,Lee Hwa Ryong,Male,https://i.mydramalist.com/jXbdbc.jpg
1192,Marriage Contract,Oh Mi Ran [Ji Hoon's mother & chairman Han's mistress],Support Role,No,Lee Hwi Hyang,Female,https://i.mydramalist.com/DEPAoc.jpg
1193,"Hyde, Jekyll, Me",Min Woo Jung,Main Role,No,Lee Hye Ri,Female,https://i.mydramalist.com/XNrBd_5c.jpg
1194,Reply 1988,Sung Deok Sun / Sung Soo Yeon,Main Role,Yes,Lee Hye Ri,Female,https://i.mydramalist.com/XNrBd_5c.jpg
1195,Lawless Lawyer,Cha Moon Sook,Main Role,No,Lee Hye Young,Female,https://i.mydramalist.com/4x2rK_5c.jpg
1196,Can You Hear My Heart,Tae Hyun Sook,Support Role,No,Lee Hye Young,Female,https://i.mydramalist.com/4x2rK_5c.jpg
1197,Shut Up: Flower Boy Band,Jang Do Il,Main Role,No,Lee Hyun Jae,Male,https://i.mydramalist.com/3oqxWc.jpg
1198,Operation Proposal,Kwon Jin Won,Main Role,Yes,Lee Hyun Jin,Male,https://i.mydramalist.com/EpRpbc.jpg
1199,To The Beautiful You,Cha Eun Gyeol,Main Role,No,Lee Hyun Woo,Male,https://i.mydramalist.com/qbrYdc.jpg
1200,The Liar and His Lover,Kang Han Kyeol,Main Role,Yes,Lee Hyun Woo,Male,https://i.mydramalist.com/qbrYdc.jpg
1201,Moorim School,Yoon Shi Woo,Main Role,Yes,Lee Hyun Woo,Male,https://i.mydramalist.com/qbrYdc.jpg
1202,Oh! My Lady,Yoo Shi Joon,Main Role,No,Lee Hyun Woo,Male,https://i.mydramalist.com/0bDLKc.jpg
1203,She Would Never Know,Lee Jae Shin,Main Role,No,Lee Hyun Wook,Male,https://i.mydramalist.com/4Aq5K_5c.jpg
1204,Orange Marmalade,Kang Min Ha [Jae Min's mother],Support Role,No,Lee Il Hwa,Female,https://i.mydramalist.com/W73KX_5c.jpg
1205,Lie After Lie,Kim Ho Ran ,Main Role,No,Lee Il Hwa,Female,https://i.mydramalist.com/W73KX_5c.jpg
1206,Love Alarm,Cheon Duk Goo,Support Role,No,Lee Jae Eung,Male,https://i.mydramalist.com/4pXp6c.jpg
1207,My Only Love Song,Byeon Sam Yong,Support Role,No,Lee Jae Jin,Male,https://i.mydramalist.com/vyELDc.jpg
1208,Chocolate,Lee Seung Hoon  [Joon's father & Kang's uncle],Support Role,No,Lee Jae Ryong,Male,https://i.mydramalist.com/p0ZvBc.jpg
1209,Doctor Stranger,Kim Chi Gyu,Support Role,No,Lee Jae Won,Male,https://i.mydramalist.com/By7eb_5c.jpg
1210,Extraordinary You,Baek Gyung,Main Role,No,Lee Jae Wook,Male,https://i.mydramalist.com/pzon8_5c.jpg
1211,When the Weather Is Fine,Lee Jang Woo [Eun Sub's friend],Support Role,No,Lee Jae Wook,Male,https://i.mydramalist.com/pzon8_5c.jpg
1212,Search: WWW,Sul Ji Hwan,Main Role,No,Lee Jae Wook,Male,https://i.mydramalist.com/pzon8_5c.jpg
1213,Do Do Sol Sol La La Sol,Sun Woo Joon,Main Role,Yes,Lee Jae Wook,Male,https://i.mydramalist.com/pzon8_5c.jpg
1214,My Beautiful Bride,Song Hak Soo,Support Role,No,Lee Jae Yong,Male,https://i.mydramalist.com/jx21z_5c.jpg
1215,Heart to Heart,Jang Doo Soo,Main Role,No,Lee Jae Yoon,Male,https://i.mydramalist.com/x2Wr3c.jpg
1216,Another Miss Oh,Han Tae Jin,Main Role,No,Lee Jae Yoon,Male,https://i.mydramalist.com/x2Wr3c.jpg
1217,Weightlifting Fairy Kim Bok Joo,Jung Jae Yi,Main Role,No,Lee Jae Yoon,Male,https://i.mydramalist.com/x2Wr3c.jpg
1218,Cruel City,Ji Hyeong Min,Main Role,No,Lee Jae Yoon,Male,https://i.mydramalist.com/x2Wr3c.jpg
1219,Revolutionary Love,Byun Woo Sung [Byun Hyuk's older brother],Support Role,No,Lee Jae Yoon,Male,https://i.mydramalist.com/x2Wr3c.jpg
1220,Bel Ami,Choi David / Choi Joon Ha,Main Role,No,Lee Jang Woo,Male,https://i.mydramalist.com/623KWc.jpg
1221,"I  Do, I Do",Park Tae Kang,Main Role,Yes,Lee Jang Woo,Male,https://i.mydramalist.com/623KWc.jpg
1222,Tomorrow With You,Yoo So Joon,Main Role,Yes,Lee Je Hoon,Male,https://i.mydramalist.com/vRBo8c.jpg
1223,Where Stars Land,Lee Soo Yeon,Main Role,Yes,Lee Je Hoon,Male,https://i.mydramalist.com/vRBo8c.jpg
1224,"Me too, Flower!",Cha Bong Sun,Main Role,Yes,Lee Ji Ah,Female,https://i.mydramalist.com/ejYj8c.jpg
1225,Bad Guy,Choi Sun Yeong [Child],Support Role,No,Lee Ji Eun,Female,https://i.mydramalist.com/kmVOO_5c.jpg
1226,Rookie Historian Goo Hae Ryung,Officer Min Woo Won,Main Role,No,Lee Ji Hoon,Male,https://i.mydramalist.com/4N5lY_5c.jpg
1227,Dinner Mate,Jung Jae Hyuk,Main Role,No,Lee Ji Hoon,Male,https://i.mydramalist.com/4N5lY_5c.jpg
